epoch,train_loss,train_accuracy,val_loss,val_accuracy
1.0,1.2884990900039672,0.535075,1.1133700441360475,0.6021
2.0,0.8615578605651856,0.695225,1.0210216333389281,0.6516
3.0,0.6636290852546692,0.768875,0.7788433473587036,0.7327
4.0,0.5236726589679718,0.81755,0.8405584896087647,0.7229
5.0,0.40407478251457213,0.857625,0.7305029408454895,0.7637
6.0,0.3032167544603348,0.8939,0.7514668315887452,0.7653
